id,duration,start_date,src,start_terminal,end_date,end_station,end_terminal,bike,subscriber,zip
545314,331,11/14/2014 17:24,Beale at Market,56,11/14/2014 17:29,Clay at Battery,41,377,Subscriber,94133
544980,373,11/14/2014 15:07,Post at Kearny,47,11/14/2014 15:13,Harry Bridges Plaza (Ferry Building),50,329,Subscriber,94957
544736,460,11/14/2014 11:28,Howard at 2nd,63,11/14/2014 11:35,Commercial at Montgomery,45,562,Subscriber,94062
544385,525,11/14/2014 8:47,Civic Center BART (7th at Market),72,11/14/2014 8:56,Market at Sansome,77,391,Subscriber,94110
544284,405,11/14/2014 8:21,Washington at Kearny,46,11/14/2014 8:27,Temporary Transbay Terminal (Howard at Beale),55,342,Subscriber,94133
544216,212,11/14/2014 8:06,Townsend at 7th,65,11/14/2014 8:10,San Francisco Caltrain (Townsend at 4th),70,96,Subscriber,94107
544215,568,11/14/2014 8:06,San Francisco Caltrain 2 (330 Townsend),69,11/14/2014 8:16,Market at 4th,76,548,Subscriber,94402
544210,297,11/14/2014 8:05,5th at Howard,57,11/14/2014 8:10,San Francisco Caltrain (Townsend at 4th),70,390,Subscriber,94107
544187,1152,11/14/2014 7:55,Temporary Transbay Terminal (Howard at Beale),55,11/14/2014 8:14,South Van Ness at Market,66,611,Subscriber,94710
544118,735,11/14/2014 7:21,San Francisco Caltrain (Townsend at 4th),70,11/14/2014 7:33,Temporary Transbay Terminal (Howard at Beale),55,611,Subscriber,94403
544019,293,11/13/2014 22:02,Powell at Post (Union Square),71,11/13/2014 22:07,Market at 4th,76,516,Subscriber,94110
544001,377,11/13/2014 21:12,Powell Street BART,39,11/13/2014 21:18,Washington at Kearny,46,238,Subscriber,94133
543766,195,11/13/2014 18:12,Davis at Jackson,42,11/13/2014 18:15,Steuart at Market,74,524,Subscriber,94114
543393,415,11/13/2014 16:15,Japantown,9,11/13/2014 16:22,Japantown,9,653,Subscriber,95122
543105,171,11/13/2014 12:46,Spear at Folsom,49,11/13/2014 12:49,Temporary Transbay Terminal (Howard at Beale),55,29,Subscriber,94941
542999,1365,11/13/2014 11:08,Embarcadero at Bryant,54,11/13/2014 11:31,Embarcadero at Folsom,51,310,Customer,94062
542781,487,11/13/2014 9:12,Temporary Transbay Terminal (Howard at Beale),55,11/13/2014 9:21,Broadway St at Battery St,82,436,Subscriber,94602
542645,522,11/13/2014 8:41,South Van Ness at Market,66,11/13/2014 8:50,Townsend at 7th,65,339,Subscriber,94117
542327,418,11/12/2014 21:15,San Francisco Caltrain 2 (330 Townsend),69,11/12/2014 21:22,Powell Street BART,39,376,Subscriber,94107
542268,271,11/12/2014 19:58,Market at Sansome,77,11/12/2014 20:02,Powell Street BART,39,632,Subscriber,94103
542178,669,11/12/2014 18:50,San Francisco Caltrain 2 (330 Townsend),69,11/12/2014 19:01,Townsend at 7th,65,619,Subscriber,94107
542148,689,11/12/2014 18:36,Embarcadero at Folsom,51,11/12/2014 18:48,San Francisco Caltrain (Townsend at 4th),70,529,Subscriber,94041
541937,348,11/12/2014 17:37,Howard at 2nd,63,11/12/2014 17:43,Harry Bridges Plaza (Ferry Building),50,559,Subscriber,94115
541885,524,11/12/2014 17:24,Embarcadero at Sansome,60,11/12/2014 17:33,Steuart at Market,74,397,Subscriber,94521
541856,444,11/12/2014 17:14,Steuart at Market,74,11/12/2014 17:21,Market at 4th,76,405,Subscriber,94105
541675,439,11/12/2014 16:20,Market at 4th,76,11/12/2014 16:27,San Francisco Caltrain (Townsend at 4th),70,269,Subscriber,95030
541372,624,11/12/2014 11:53,Yerba Buena Center of the Arts (3rd @ Howard),68,11/12/2014 12:03,South Van Ness at Market,66,16,Subscriber,94131
541217,429,11/12/2014 9:57,Powell Street BART,39,11/12/2014 10:05,San Francisco Caltrain (Townsend at 4th),70,488,Subscriber,94105
540851,643,11/12/2014 8:25,Temporary Transbay Terminal (Howard at Beale),55,11/12/2014 8:36,Grant Avenue at Columbus Avenue,73,193,Subscriber,94708
540537,599,11/12/2014 6:36,San Francisco Caltrain (Townsend at 4th),70,11/12/2014 6:46,Temporary Transbay Terminal (Howard at Beale),55,193,Subscriber,94403
540505,1110,11/12/2014 3:41,Townsend at 7th,65,11/12/2014 4:00,Howard at 2nd,63,528,Subscriber,94107
540501,518,11/11/2014 23:38,Market at 4th,76,11/11/2014 23:47,Market at 10th,67,397,Subscriber,94103
540374,309,11/11/2014 19:18,2nd at South Park,64,11/11/2014 19:23,Market at Sansome,77,322,Subscriber,94588
540121,299,11/11/2014 17:42,Howard at 2nd,63,11/11/2014 17:47,Harry Bridges Plaza (Ferry Building),50,357,Subscriber,94115
539981,314,11/11/2014 17:00,Market at 10th,67,11/11/2014 17:06,Powell Street BART,39,16,Subscriber,94107
539815,1004,11/11/2014 15:42,Embarcadero at Sansome,60,11/11/2014 15:58,San Francisco Caltrain (Townsend at 4th),70,353,Subscriber,95111
539650,467,11/11/2014 12:40,Howard at 2nd,63,11/11/2014 12:48,San Francisco Caltrain 2 (330 Townsend),69,577,Subscriber,94107
539385,494,11/11/2014 9:46,San Francisco Caltrain 2 (330 Townsend),69,11/11/2014 9:54,Market at 4th,76,548,Subscriber,94401
539278,699,11/11/2014 9:12,Market at 10th,67,11/11/2014 9:24,Mechanics Plaza (Market at Battery),75,625,Subscriber,94105
538516,302,11/10/2014 18:34,Howard at 2nd,63,11/10/2014 18:39,2nd at South Park,64,604,Subscriber,94107
538397,895,11/10/2014 18:03,South Van Ness at Market,66,11/10/2014 18:18,San Francisco Caltrain (Townsend at 4th),70,320,Subscriber,95118
537665,697,11/10/2014 10:57,Golden Gate at Polk,59,11/10/2014 11:08,Steuart at Market,74,452,Subscriber,94102
537413,563,11/10/2014 9:14,South Van Ness at Market,66,11/10/2014 9:23,5th at Howard,57,500,Subscriber,94501
537303,333,11/10/2014 8:45,Cowper at University,37,11/10/2014 8:51,Palo Alto Caltrain Station,34,203,Subscriber,94301
536922,148,11/10/2014 6:33,Arena Green / SAP Center,14,11/10/2014 6:36,San Jose Diridon Caltrain Station,2,84,Subscriber,95110
536519,1089,11/9/2014 11:25,Embarcadero at Sansome,60,11/9/2014 11:43,San Francisco Caltrain 2 (330 Townsend),69,354,Subscriber,94111
536486,242,11/9/2014 10:45,Temporary Transbay Terminal (Howard at Beale),55,11/9/2014 10:49,Temporary Transbay Terminal (Howard at Beale),55,521,Subscriber,94107
536408,6209,11/9/2014 8:50,Market at 4th,76,11/9/2014 10:34,Market at 4th,76,547,Customer,43026
536277,414,11/8/2014 21:42,Japantown,9,11/8/2014 21:48,Ryland Park,84,205,Subscriber,95110
536274,2072,11/8/2014 21:37,Market at 4th,76,11/8/2014 22:11,Clay at Battery,41,328,Customer,1
536162,1000,11/8/2014 18:19,Market at 10th,67,11/8/2014 18:36,Harry Bridges Plaza (Ferry Building),50,419,Subscriber,94105
536075,975,11/8/2014 16:04,Steuart at Market,74,11/8/2014 16:20,South Van Ness at Market,66,576,Subscriber,94103
535941,1199,11/8/2014 14:11,South Van Ness at Market,66,11/8/2014 14:31,Harry Bridges Plaza (Ferry Building),50,564,Customer,98119
535771,1190,11/8/2014 11:27,San Francisco City Hall,58,11/8/2014 11:47,Post at Kearny,47,339,Customer,94111
535747,869,11/8/2014 10:59,2nd at Townsend,61,11/8/2014 11:13,Harry Bridges Plaza (Ferry Building),50,353,Customer,19103
535714,1252,11/8/2014 10:32,Embarcadero at Sansome,60,11/8/2014 10:53,San Francisco Caltrain (Townsend at 4th),70,877,Subscriber,94111
535595,1350,11/8/2014 5:43,Golden Gate at Polk,59,11/8/2014 6:05,San Francisco Caltrain (Townsend at 4th),70,449,Subscriber,94102
535490,668,11/7/2014 20:10,Market at 4th,76,11/7/2014 20:21,San Francisco Caltrain (Townsend at 4th),70,269,Subscriber,94102
535357,856,11/7/2014 18:27,South Van Ness at Market,66,11/7/2014 18:42,Temporary Transbay Terminal (Howard at Beale),55,878,Subscriber,94611
535272,861,11/7/2014 17:56,San Francisco Caltrain (Townsend at 4th),70,11/7/2014 18:10,San Francisco Caltrain 2 (330 Townsend),69,574,Subscriber,94107
535039,663,11/7/2014 16:59,Beale at Market,56,11/7/2014 17:10,2nd at Townsend,61,456,Subscriber,94107
534996,1112,11/7/2014 16:47,Spear at Folsom,49,11/7/2014 17:06,Mechanics Plaza (Market at Battery),75,459,Customer,2144
534966,296,11/7/2014 16:36,Market at Sansome,77,11/7/2014 16:41,Yerba Buena Center of the Arts (3rd @ Howard),68,457,Subscriber,94030
534954,326,11/7/2014 16:36,Powell Street BART,39,11/7/2014 16:41,Washington at Kearny,46,467,Subscriber,94133
534876,194,11/7/2014 16:09,San Francisco Caltrain 2 (330 Townsend),69,11/7/2014 16:13,Townsend at 7th,65,548,Subscriber,94044
534713,796,11/7/2014 14:44,San Francisco Caltrain (Townsend at 4th),70,11/7/2014 14:58,Clay at Battery,41,439,Subscriber,94301
534614,568,11/7/2014 12:59,Grant Avenue at Columbus Avenue,73,11/7/2014 13:08,Howard at 2nd,63,357,Subscriber,94105
534613,487,11/7/2014 12:57,Steuart at Market,74,11/7/2014 13:05,Yerba Buena Center of the Arts (3rd @ Howard),68,482,Subscriber,94112
534581,14451,11/7/2014 12:33,Civic Center BART (7th at Market),72,11/7/2014 16:34,Powell Street BART,39,545,Customer,30327
534333,923,11/7/2014 9:43,Powell at Post (Union Square),71,11/7/2014 9:58,Townsend at 7th,65,530,Customer,94708
534017,338,11/7/2014 8:16,Temporary Transbay Terminal (Howard at Beale),55,11/7/2014 8:22,Commercial at Montgomery,45,446,Subscriber,94611
533911,720,11/7/2014 7:48,Broadway St at Battery St,82,11/7/2014 8:00,San Francisco Caltrain (Townsend at 4th),70,517,Subscriber,94133
533839,695,11/7/2014 7:22,San Francisco Caltrain (Townsend at 4th),70,11/7/2014 7:34,Steuart at Market,74,494,Subscriber,94025
533483,869,11/6/2014 18:16,Temporary Transbay Terminal (Howard at Beale),55,11/6/2014 18:31,San Francisco Caltrain (Townsend at 4th),70,495,Subscriber,94030
533357,715,11/6/2014 17:41,San Jose Diridon Caltrain Station,2,11/6/2014 17:53,SJSU 4th at San Carlos,12,55,Subscriber,95112
533262,747,11/6/2014 17:14,San Jose Diridon Caltrain Station,2,11/6/2014 17:26,Japantown,9,141,Subscriber,95112
532697,17496,11/6/2014 11:49,Powell at Post (Union Square),71,11/6/2014 16:41,Powell at Post (Union Square),71,287,Customer,93306
532371,638,11/6/2014 9:09,Market at 10th,67,11/6/2014 9:19,Post at Kearny,47,214,Subscriber,94116
532322,608,11/6/2014 8:56,Golden Gate at Polk,59,11/6/2014 9:06,Yerba Buena Center of the Arts (3rd @ Howard),68,629,Subscriber,94941
532280,475,11/6/2014 8:48,Harry Bridges Plaza (Ferry Building),50,11/6/2014 8:56,2nd at Townsend,61,628,Subscriber,94117
532059,830,11/6/2014 8:05,South Van Ness at Market,66,11/6/2014 8:19,Market at Sansome,77,608,Subscriber,94117
531955,447,11/6/2014 7:36,Temporary Transbay Terminal (Howard at Beale),55,11/6/2014 7:43,Civic Center BART (7th at Market),72,581,Subscriber,94602
531911,417,11/6/2014 7:19,Steuart at Market,74,11/6/2014 7:25,2nd at Townsend,61,444,Subscriber,94588
531463,556,11/5/2014 17:55,San Francisco Caltrain (Townsend at 4th),70,11/5/2014 18:05,Spear at Folsom,49,371,Subscriber,94403
531305,613,11/5/2014 17:15,Embarcadero at Vallejo,48,11/5/2014 17:25,2nd at South Park,64,371,Subscriber,94602
531222,709,11/5/2014 16:58,Temporary Transbay Terminal (Howard at Beale),55,11/5/2014 17:10,San Francisco Caltrain (Townsend at 4th),70,436,Subscriber,92084
530920,199,11/5/2014 13:50,Howard at 2nd,63,11/5/2014 13:54,Market at Sansome,77,377,Subscriber,94134
530850,203,11/5/2014 13:04,Market at Sansome,77,11/5/2014 13:08,Commercial at Montgomery,45,277,Subscriber,94122
530683,765,11/5/2014 10:49,San Francisco Caltrain 2 (330 Townsend),69,11/5/2014 11:01,Post at Kearny,47,96,Customer,78721
530491,433,11/5/2014 9:23,Market at 10th,67,11/5/2014 9:30,Market at 4th,76,553,Subscriber,94903
530382,550,11/5/2014 8:57,Harry Bridges Plaza (Ferry Building),50,11/5/2014 9:06,5th at Howard,57,67,Subscriber,94903
530180,679,11/5/2014 8:19,Steuart at Market,74,11/5/2014 8:31,2nd at Townsend,61,563,Subscriber,94606
530152,1896,11/5/2014 8:13,Embarcadero at Vallejo,48,11/5/2014 8:45,Davis at Jackson,42,526,Subscriber,94111
529873,493,11/5/2014 6:43,Powell at Post (Union Square),71,11/5/2014 6:51,South Van Ness at Market,66,585,Subscriber,94109
529619,401,11/4/2014 18:43,Market at 4th,76,11/4/2014 18:49,Golden Gate at Polk,59,602,Subscriber,94102
529234,660,11/4/2014 16:58,2nd at Townsend,61,11/4/2014 17:09,Steuart at Market,74,371,Subscriber,94611
529177,277,11/4/2014 16:44,2nd at Townsend,61,11/4/2014 16:49,Spear at Folsom,49,421,Subscriber,94501
528954,1109,11/4/2014 15:03,Davis at Jackson,42,11/4/2014 15:22,Davis at Jackson,42,109,Subscriber,94111
528715,504,11/4/2014 11:39,Powell Street BART,39,11/4/2014 11:48,2nd at Folsom,62,562,Subscriber,94133
528667,600,11/4/2014 10:56,Embarcadero at Bryant,54,11/4/2014 11:06,Davis at Jackson,42,578,Subscriber,94111
528355,698,11/4/2014 8:49,San Francisco Caltrain 2 (330 Townsend),69,11/4/2014 9:01,Market at 10th,67,552,Subscriber,95014
528320,252,11/4/2014 8:42,San Antonio Caltrain Station,29,11/4/2014 8:46,San Antonio Shopping Center,31,153,Subscriber,94070
528191,521,11/4/2014 8:10,San Francisco Caltrain (Townsend at 4th),70,11/4/2014 8:19,Howard at 2nd,63,212,Subscriber,94062
527811,519,11/3/2014 20:23,Market at 10th,67,11/3/2014 20:31,San Francisco Caltrain (Townsend at 4th),70,519,Subscriber,94025
527697,791,11/3/2014 18:58,Townsend at 7th,65,11/3/2014 19:11,Embarcadero at Folsom,51,372,Subscriber,94553
527666,361,11/3/2014 18:48,Howard at 2nd,63,11/3/2014 18:54,Steuart at Market,74,359,Subscriber,94903
527615,190,11/3/2014 18:27,2nd at South Park,64,11/3/2014 18:30,San Francisco Caltrain (Townsend at 4th),70,312,Subscriber,94062
526899,214,11/3/2014 12:59,Steuart at Market,74,11/3/2014 13:02,Beale at Market,56,328,Subscriber,94107
526861,1068,11/3/2014 12:18,Harry Bridges Plaza (Ferry Building),50,11/3/2014 12:36,Yerba Buena Center of the Arts (3rd @ Howard),68,517,Subscriber,94590
526761,447,11/3/2014 10:50,San Francisco Caltrain (Townsend at 4th),70,11/3/2014 10:57,Howard at 2nd,63,635,Subscriber,94305
526441,176,11/3/2014 8:55,San Francisco Caltrain 2 (330 Townsend),69,11/3/2014 8:58,Townsend at 7th,65,314,Subscriber,94041
526345,182,11/3/2014 8:37,Townsend at 7th,65,11/3/2014 8:40,San Francisco Caltrain (Townsend at 4th),70,458,Subscriber,94107
526261,1048,11/3/2014 8:19,Grant Avenue at Columbus Avenue,73,11/3/2014 8:37,2nd at Townsend,61,286,Subscriber,94133
526240,986,11/3/2014 8:15,Townsend at 7th,65,11/3/2014 8:32,Clay at Battery,41,389,Subscriber,94107
526127,327,11/3/2014 7:49,San Jose Diridon Caltrain Station,2,11/3/2014 7:55,San Pedro Square,6,223,Subscriber,94597
525793,1279,11/2/2014 16:36,San Francisco Caltrain 2 (330 Townsend),69,11/2/2014 16:57,Harry Bridges Plaza (Ferry Building),50,475,Customer,94116
525683,6701,11/2/2014 14:17,Harry Bridges Plaza (Ferry Building),50,11/2/2014 16:09,Powell Street BART,39,537,Customer,94014
525682,1316,11/2/2014 14:16,Embarcadero at Bryant,54,11/2/2014 14:38,San Francisco Caltrain (Townsend at 4th),70,268,Subscriber,94105
525503,829,11/2/2014 10:12,South Van Ness at Market,66,11/2/2014 10:26,Steuart at Market,74,158,Subscriber,94103
525365,458,11/1/2014 20:15,2nd at Folsom,62,11/1/2014 20:23,Yerba Buena Center of the Arts (3rd @ Howard),68,384,Subscriber,94129
525268,730,11/1/2014 17:02,Market at 10th,67,11/1/2014 17:14,Market at 10th,67,109,Subscriber,94107
525252,881,11/1/2014 16:25,2nd at Townsend,61,11/1/2014 16:40,Powell Street BART,39,619,Subscriber,94107
525237,209,11/1/2014 16:03,Market at 4th,76,11/1/2014 16:06,Beale at Market,56,282,Subscriber,94610
525199,892,11/1/2014 15:18,Powell Street BART,39,11/1/2014 15:33,Townsend at 7th,65,311,Customer,49505
525120,667,11/1/2014 14:04,Market at 4th,76,11/1/2014 14:15,Davis at Jackson,42,438,Subscriber,94111
524988,6424,11/1/2014 10:38,2nd at Townsend,61,11/1/2014 12:25,2nd at Townsend,61,589,Customer,94107
524837,988,10/31/2014 20:06,San Francisco Caltrain (Townsend at 4th),70,10/31/2014 20:23,Washington at Kearny,46,651,Subscriber,94133
524643,273,10/31/2014 17:45,Howard at 2nd,63,10/31/2014 17:50,2nd at South Park,64,458,Subscriber,94107
524634,15150,10/31/2014 17:42,Powell at Post (Union Square),71,10/31/2014 21:55,Grant Avenue at Columbus Avenue,73,356,Customer,94014
524554,580,10/31/2014 17:02,Powell Street BART,39,10/31/2014 17:12,Market at 10th,67,290,Subscriber,12533
524552,435,10/31/2014 17:02,Powell at Post (Union Square),71,10/31/2014 17:09,Market at 4th,76,343,Customer,45120
524541,321,10/31/2014 16:54,Broadway St at Battery St,82,10/31/2014 16:59,Temporary Transbay Terminal (Howard at Beale),55,430,Subscriber,94610
524489,603,10/31/2014 16:33,Embarcadero at Folsom,51,10/31/2014 16:43,Market at 4th,76,563,Subscriber,94102
524335,624,10/31/2014 15:20,Steuart at Market,74,10/31/2014 15:30,San Francisco Caltrain 2 (330 Townsend),69,214,Subscriber,94005
524187,241,10/31/2014 11:29,Howard at 2nd,63,10/31/2014 11:33,2nd at South Park,64,390,Subscriber,94588
524161,1392,10/31/2014 10:38,Powell at Post (Union Square),71,10/31/2014 11:02,Davis at Jackson,42,441,Customer,92122
524097,410,10/31/2014 9:19,San Francisco Caltrain (Townsend at 4th),70,10/31/2014 9:26,Market at 4th,76,321,Subscriber,95020
523918,710,10/31/2014 7:32,Temporary Transbay Terminal (Howard at Beale),55,10/31/2014 7:44,Powell Street BART,39,677,Subscriber,94602
523582,832,10/30/2014 18:19,Commercial at Montgomery,45,10/30/2014 18:33,Townsend at 7th,65,878,Subscriber,94107
523495,592,10/30/2014 17:57,San Francisco Caltrain 2 (330 Townsend),69,10/30/2014 18:07,Powell Street BART,39,586,Subscriber,94549
523382,181,10/30/2014 17:28,Beale at Market,56,10/30/2014 17:31,Davis at Jackson,42,266,Subscriber,94960
523236,513,10/30/2014 16:49,2nd at Folsom,62,10/30/2014 16:58,Powell Street BART,39,273,Subscriber,94403
522902,494,10/30/2014 12:54,San Jose Civic Center,3,10/30/2014 13:03,San Jose City Hall,10,669,Subscriber,94502
522732,889,10/30/2014 10:40,Townsend at 7th,65,10/30/2014 10:55,Harry Bridges Plaza (Ferry Building),50,279,Subscriber,94103
522610,805,10/30/2014 9:39,San Francisco Caltrain (Townsend at 4th),70,10/30/2014 9:52,Market at 10th,67,596,Subscriber,94107
522602,193,10/30/2014 9:36,Clay at Battery,41,10/30/2014 9:39,Broadway St at Battery St,82,327,Subscriber,94111
522435,789,10/30/2014 8:50,San Francisco Caltrain 2 (330 Townsend),69,10/30/2014 9:03,Broadway St at Battery St,82,16,Subscriber,94022
522431,800,10/30/2014 8:49,San Francisco Caltrain (Townsend at 4th),70,10/30/2014 9:03,Embarcadero at Vallejo,48,520,Subscriber,94301
522341,283,10/30/2014 8:25,San Jose Diridon Caltrain Station,2,10/30/2014 8:30,Santa Clara at Almaden,4,101,Subscriber,94403
522084,217,10/30/2014 7:00,San Jose Diridon Caltrain Station,2,10/30/2014 7:04,Santa Clara at Almaden,4,197,Subscriber,95020
522036,668,10/30/2014 6:36,Market at 10th,67,10/30/2014 6:47,San Francisco Caltrain (Townsend at 4th),70,687,Subscriber,94103
521891,4844,10/29/2014 21:08,2nd at Townsend,61,10/29/2014 22:29,2nd at Townsend,61,514,Customer,94112
521875,472,10/29/2014 21:00,2nd at Townsend,61,10/29/2014 21:08,Steuart at Market,74,485,Subscriber,94597
521776,386,10/29/2014 19:18,2nd at Townsend,61,10/29/2014 19:24,Embarcadero at Folsom,51,542,Subscriber,94612
521607,691,10/29/2014 18:01,San Francisco Caltrain (Townsend at 4th),70,10/29/2014 18:12,Embarcadero at Sansome,60,134,Subscriber,94111
521360,762,10/29/2014 17:03,Golden Gate at Polk,59,10/29/2014 17:16,San Francisco Caltrain 2 (330 Townsend),69,450,Subscriber,94305
521155,580,10/29/2014 16:09,Market at 10th,67,10/29/2014 16:19,San Francisco Caltrain (Townsend at 4th),70,498,Subscriber,94403
520629,339,10/29/2014 9:31,Howard at 2nd,63,10/29/2014 9:36,San Francisco Caltrain (Townsend at 4th),70,354,Subscriber,94105
520604,647,10/29/2014 9:21,2nd at Townsend,61,10/29/2014 9:32,Embarcadero at Vallejo,48,677,Subscriber,94110
520553,686,10/29/2014 9:10,San Francisco Caltrain 2 (330 Townsend),69,10/29/2014 9:21,Market at 10th,67,443,Subscriber,94402
520411,1031,10/29/2014 8:41,Golden Gate at Polk,59,10/29/2014 8:58,Embarcadero at Sansome,60,484,Subscriber,94102
520250,346,10/29/2014 8:05,2nd at Folsom,62,10/29/2014 8:10,San Francisco Caltrain (Townsend at 4th),70,354,Subscriber,94107
520141,203,10/29/2014 7:34,Commercial at Montgomery,45,10/29/2014 7:37,Washington at Kearny,46,283,Customer,11372
519896,493,10/28/2014 19:44,Spear at Folsom,49,10/28/2014 19:52,Embarcadero at Sansome,60,288,Subscriber,94105
